DeliveryID,UnitID,ProjectID,ContractorID,PlannedDeliveryDate,ActualDeliveryDate,DeliveryStatus,QuantityDelivered,TransportBatch,DelayDays
DLV-001224,UNT-06245,PRJ-003,CTR-008,2025-11-03,,Planned,1,TB-2511-039,0
DLV-001225,UNT-05748,PRJ-003,CTR-002,2025-11-22,2025-11-27,Delayed,11,TB-2511-036,5
DLV-001226,UNT-03239,PRJ-002,CTR-001,2025-12-12,2025-12-19,Delayed,5,TB-2512-035,7
DLV-001227,UNT-05833,PRJ-003,CTR-003,2025-07-26,2025-08-02,Delayed,12,TB-2507-044,7
DLV-001228,UNT-06465,PRJ-003,CTR-007,2025-08-05,2025-08-05,Delivered,17,TB-2508-045,0
DLV-001229,UNT-01335,PRJ-001,CTR-003,2025-11-05,2025-11-13,Delayed,8,TB-2511-042,8
DLV-001230,UNT-00770,PRJ-001,CTR-003,2025-08-06,2025-08-06,Delivered,7,TB-2508-011,0
DLV-001231,UNT-04330,PRJ-002,CTR-005,2026-05-31,2026-05-31,Delivered,10,TB-2605-007,0
DLV-001232,UNT-03040,PRJ-002,CTR-001,2025-05-20,2025-06-05,Delayed,4,TB-2505-028,16
DLV-001233,UNT-04990,PRJ-002,CTR-002,2026-01-09,2026-01-19,Delayed,5,TB-2601-043,10
DLV-001234,UNT-05178,PRJ-003,CTR-004,2025-06-10,2025-06-13,Delayed,18,TB-2506-006,3
DLV-001235,UNT-04986,PRJ-002,CTR-004,2025-06-23,2025-07-10,Delayed,8,TB-2506-044,17
DLV-001236,UNT-04833,PRJ-002,CTR-008,2025-11-30,,Planned,7,TB-2511-003,0
DLV-001237,UNT-02280,PRJ-001,CTR-003,2026-01-15,2026-01-18,Delayed,6,TB-2601-017,3
DLV-001238,UNT-02983,PRJ-002,CTR-002,2025-08-07,2025-08-21,Delayed,11,TB-2508-003,14
DLV-001239,UNT-05510,PRJ-003,CTR-004,2026-05-22,2026-05-26,Delayed,12,TB-2605-031,4
DLV-001240,UNT-03551,PRJ-002,CTR-005,2026-01-28,2026-01-28,Delivered,3,TB-2601-031,0
DLV-001241,UNT-02320,PRJ-001,CTR-005,2025-05-07,2025-05-23,Delayed,5,TB-2505-007,16
DLV-001242,UNT-02922,PRJ-002,CTR-004,2026-03-15,2026-03-24,Delayed,10,TB-2603-037,9
DLV-001243,UNT-02865,PRJ-002,CTR-007,2025-02-24,2025-02-25,Delayed,8,TB-2502-001,1
DLV-001244,UNT-02549,PRJ-001,CTR-005,2025-03-29,,Planned,1,TB-2503-030,0
DLV-001245,UNT-04919,PRJ-002,CTR-007,2025-11-29,2025-12-02,Delayed,10,TB-2511-007,3
DLV-001246,UNT-02423,PRJ-001,CTR-007,2026-06-17,2026-06-24,Delayed,7,TB-2606-039,7
DLV-001247,UNT-03087,PRJ-002,CTR-004,2025-07-09,,Planned,6,TB-2507-004,0
DLV-001248,UNT-05542,PRJ-003,CTR-004,2025-05-31,2025-06-05,Delayed,10,TB-2505-043,5
DLV-001249,UNT-02502,PRJ-001,CTR-002,2025-11-21,2025-11-21,Delivered,3,TB-2511-014,0
DLV-001250,UNT-00506,PRJ-001,CTR-003,2025-11-09,2025-11-26,Delayed,2,TB-2511-020,17
DLV-001251,UNT-02305,PRJ-001,CTR-004,2026-06-04,2026-06-22,Delayed,6,TB-2606-045,18
DLV-001252,UNT-01469,PRJ-001,CTR-005,2025-07-18,,Planned,4,TB-2507-039,0
DLV-001253,UNT-01836,PRJ-001,CTR-008,2026-05-06,2026-05-11,Delayed,7,TB-2605-019,5
DLV-001254,UNT-05403,PRJ-003,CTR-002,2026-04-20,2026-04-26,Delayed,5,TB-2604-006,6
DLV-001255,UNT-02264,PRJ-001,CTR-003,2026-01-16,2026-02-01,Delayed,12,TB-2601-019,16
DLV-001256,UNT-05999,PRJ-003,CTR-001,2026-03-08,,Planned,13,TB-2603-025,0
DLV-001257,UNT-00911,PRJ-001,CTR-004,2025-07-25,2025-07-31,Delayed,6,TB-2507-015,6
DLV-001258,UNT-01378,PRJ-001,CTR-006,2025-09-27,2025-10-09,Delayed,8,TB-2509-028,12
DLV-001259,UNT-06139,PRJ-003,CTR-005,2026-01-25,2026-01-25,Delivered,9,TB-2601-013,0
DLV-001260,UNT-02639,PRJ-002,CTR-007,2025-08-06,2025-08-22,Delayed,15,TB-2508-025,16
DLV-001261,UNT-02465,PRJ-001,CTR-001,2025-09-09,2025-09-20,Delayed,6,TB-2509-038,11
DLV-001262,UNT-00068,PRJ-001,CTR-004,2025-10-13,2025-10-30,Delayed,2,TB-2510-035,17
DLV-001263,UNT-02414,PRJ-001,CTR-002,2025-05-11,2025-05-27,Delayed,4,TB-2505-022,16
DLV-001264,UNT-06000,PRJ-003,CTR-003,2026-07-29,2026-08-04,Delayed,6,TB-2607-021,6
DLV-001265,UNT-01852,PRJ-001,CTR-008,2026-02-01,,Planned,4,TB-2602-013,0
DLV-001266,UNT-02291,PRJ-001,CTR-001,2024-12-28,2024-12-28,Delivered,5,TB-2412-024,0
DLV-001267,UNT-03056,PRJ-002,CTR-003,2026-07-03,2026-07-20,Delayed,4,TB-2607-024,17
DLV-001268,UNT-03141,PRJ-002,CTR-007,2026-04-12,,Planned,6,TB-2604-044,0
DLV-001269,UNT-05077,PRJ-003,CTR-008,2025-08-04,2025-08-05,Delayed,8,TB-2508-029,1
DLV-001270,UNT-01988,PRJ-001,CTR-002,2026-01-30,2026-02-14,Delayed,11,TB-2601-039,15
DLV-001271,UNT-05804,PRJ-003,CTR-007,2025-06-27,2025-06-27,Delivered,8,TB-2506-027,0
DLV-001272,UNT-04981,PRJ-002,CTR-002,2025-03-31,,Planned,1,TB-2503-030,0
DLV-001273,UNT-05508,PRJ-003,CTR-003,2026-05-14,2026-05-15,Delayed,8,TB-2605-039,1
DLV-001274,UNT-04275,PRJ-002,CTR-006,2025-07-09,2025-07-13,Delayed,12,TB-2507-041,4
DLV-001275,UNT-04339,PRJ-002,CTR-004,2025-05-18,2025-05-30,Delayed,3,TB-2505-036,12
DLV-001276,UNT-00268,PRJ-001,CTR-006,2025-08-01,2025-08-11,Delayed,11,TB-2508-041,10
DLV-001277,UNT-01788,PRJ-001,CTR-005,2026-01-20,2026-01-20,Delivered,12,TB-2601-044,0
DLV-001278,UNT-01722,PRJ-001,CTR-003,2025-07-03,2025-07-13,Delayed,9,TB-2507-044,10
DLV-001279,UNT-05458,PRJ-003,CTR-005,2026-06-07,,Planned,6,TB-2606-020,0
DLV-001280,UNT-05986,PRJ-003,CTR-008,2025-12-24,,Planned,5,TB-2512-015,0
DLV-001281,UNT-06354,PRJ-003,CTR-003,2026-04-07,2026-04-24,Delayed,10,TB-2604-003,17
DLV-001282,UNT-01542,PRJ-001,CTR-004,2025-12-10,2025-12-23,Delayed,15,TB-2512-038,13
DLV-001283,UNT-04008,PRJ-002,CTR-005,2025-12-27,2025-12-27,Delivered,9,TB-2512-009,0
DLV-001284,UNT-00873,PRJ-001,CTR-002,2025-05-25,2025-05-29,Delayed,8,TB-2505-029,4
DLV-001285,UNT-04716,PRJ-002,CTR-006,2026-03-08,2026-03-24,Delayed,6,TB-2603-027,16
DLV-001286,UNT-00748,PRJ-001,CTR-002,2025-03-16,,Planned,11,TB-2503-017,0
DLV-001287,UNT-00585,PRJ-001,CTR-002,2025-06-12,2025-06-25,Delayed,10,TB-2506-012,13
DLV-001288,UNT-01725,PRJ-001,CTR-002,2025-01-03,2025-01-09,Delayed,7,TB-2501-008,6
DLV-001289,UNT-01607,PRJ-001,CTR-001,2025-03-26,2025-03-26,Delivered,5,TB-2503-024,0
DLV-001290,UNT-04634,PRJ-002,CTR-007,2025-05-07,2025-05-25,Delayed,12,TB-2505-015,18
DLV-001291,UNT-02782,PRJ-002,CTR-005,2026-04-14,2026-04-19,Delayed,6,TB-2604-037,5
DLV-001292,UNT-00208,PRJ-001,CTR-001,2026-01-04,2026-01-06,Delayed,10,TB-2601-015,2
DLV-001293,UNT-00003,PRJ-001,CTR-007,2026-03-15,2026-03-15,Delivered,1,TB-2603-041,0
DLV-001294,UNT-00988,PRJ-001,CTR-001,2025-05-17,2025-05-28,Delayed,18,TB-2505-035,11
DLV-001295,UNT-04721,PRJ-002,CTR-007,2025-02-16,2025-02-23,Delayed,12,TB-2502-032,7
DLV-001296,UNT-05297,PRJ-003,CTR-004,2025-08-09,2025-08-09,Delivered,4,TB-2508-042,0
DLV-001297,UNT-03631,PRJ-002,CTR-003,2025-12-12,2025-12-17,Delayed,4,TB-2512-031,5
DLV-001298,UNT-03202,PRJ-002,CTR-003,2025-10-18,2025-11-04,Delayed,3,TB-2510-006,17
DLV-001299,UNT-03456,PRJ-002,CTR-004,2026-02-13,2026-02-24,Delayed,2,TB-2602-026,11
DLV-001300,UNT-01275,PRJ-001,CTR-008,2025-01-04,2025-01-08,Delayed,6,TB-2501-001,4
DLV-001301,UNT-04261,PRJ-002,CTR-006,2025-03-26,2025-03-26,Delivered,4,TB-2503-036,0
DLV-001302,UNT-02111,PRJ-001,CTR-004,2026-05-16,,Planned,10,TB-2605-034,0
DLV-001303,UNT-01777,PRJ-001,CTR-005,2025-03-25,2025-03-27,Delayed,17,TB-2503-031,2
DLV-001304,UNT-06358,PRJ-003,CTR-005,2025-10-07,2025-10-08,Delayed,12,TB-2510-021,1
DLV-001305,UNT-03784,PRJ-002,CTR-007,2025-11-27,2025-12-12,Delayed,3,TB-2511-006,15
DLV-001306,UNT-06265,PRJ-003,CTR-006,2026-09-04,2026-09-08,Delayed,11,TB-2609-010,4
DLV-001307,UNT-04095,PRJ-002,CTR-007,2025-06-19,2025-06-19,Delivered,1,TB-2506-033,0
DLV-001308,UNT-02226,PRJ-001,CTR-006,2025-03-12,,Planned,12,TB-2503-039,0
DLV-001309,UNT-00756,PRJ-001,CTR-002,2025-10-26,2025-10-26,Delivered,12,TB-2510-020,0
DLV-001310,UNT-05476,PRJ-003,CTR-007,2025-11-16,,Planned,17,TB-2511-023,0
DLV-001311,UNT-00360,PRJ-001,CTR-001,2025-03-20,,Planned,1,TB-2503-001,0
DLV-001312,UNT-05928,PRJ-003,CTR-003,2025-12-12,2025-12-14,Delayed,9,TB-2512-022,2
DLV-001313,UNT-00695,PRJ-001,CTR-002,2025-05-30,2025-06-06,Delayed,14,TB-2505-044,7
DLV-001314,UNT-02354,PRJ-001,CTR-005,2026-01-05,2026-01-05,Delivered,6,TB-2601-018,0
DLV-001315,UNT-03855,PRJ-002,CTR-004,2025-08-01,2025-08-01,Delivered,1,TB-2508-004,0
DLV-001316,UNT-06484,PRJ-003,CTR-006,2025-05-21,,Planned,1,TB-2505-024,0
DLV-001317,UNT-00369,PRJ-001,CTR-005,2025-01-31,2025-02-07,Delayed,12,TB-2501-015,7
DLV-001318,UNT-02476,PRJ-001,CTR-006,2025-02-05,2025-02-06,Delayed,4,TB-2502-005,1
DLV-001319,UNT-02155,PRJ-001,CTR-002,2025-11-14,2025-11-21,Delayed,11,TB-2511-038,7
DLV-001320,UNT-01771,PRJ-001,CTR-003,2026-01-13,2026-01-28,Delayed,9,TB-2601-004,15
DLV-001321,UNT-01807,PRJ-001,CTR-007,2025-07-12,2025-07-27,Delayed,7,TB-2507-033,15
DLV-001322,UNT-05243,PRJ-003,CTR-004,2026-06-20,2026-06-29,Delayed,2,TB-2606-033,9
DLV-001323,UNT-06251,PRJ-003,CTR-007,2026-04-09,2026-04-10,Delayed,9,TB-2604-011,1
DLV-001324,UNT-00631,PRJ-001,CTR-007,2025-03-17,2025-03-19,Delayed,8,TB-2503-024,2
DLV-001325,UNT-00377,PRJ-001,CTR-004,2026-03-18,2026-03-18,Delivered,4,TB-2603-029,0
DLV-001326,UNT-05389,PRJ-003,CTR-007,2026-03-06,2026-03-24,Delayed,5,TB-2603-035,18
DLV-001327,UNT-01028,PRJ-001,CTR-008,2025-08-08,2025-08-26,Delayed,8,TB-2508-010,18
DLV-001328,UNT-05592,PRJ-003,CTR-005,2026-07-13,2026-07-13,Delivered,11,TB-2607-017,0
DLV-001329,UNT-02744,PRJ-002,CTR-008,2026-04-21,2026-05-04,Delayed,6,TB-2604-013,13
DLV-001330,UNT-02032,PRJ-001,CTR-008,2025-07-19,,Planned,5,TB-2507-028,0
DLV-001331,UNT-00406,PRJ-001,CTR-007,2025-05-18,2025-05-18,Delivered,10,TB-2505-017,0
DLV-001332,UNT-01935,PRJ-001,CTR-004,2025-02-04,2025-02-14,Delayed,11,TB-2502-022,10
DLV-001333,UNT-03287,PRJ-002,CTR-007,2025-12-13,2025-12-21,Delayed,11,TB-2512-025,8
DLV-001334,UNT-03407,PRJ-002,CTR-004,2026-02-23,2026-02-26,Delayed,7,TB-2602-018,3
DLV-001335,UNT-02268,PRJ-001,CTR-003,2025-06-06,2025-06-17,Delayed,12,TB-2506-041,11
DLV-001336,UNT-05143,PRJ-003,CTR-006,2026-07-29,,Planned,2,TB-2607-010,0
DLV-001337,UNT-04381,PRJ-002,CTR-004,2025-03-01,2025-03-03,Delayed,1,TB-2503-008,2
DLV-001338,UNT-02970,PRJ-002,CTR-007,2025-09-30,2025-10-12,Delayed,5,TB-2509-002,12
DLV-001339,UNT-02892,PRJ-002,CTR-005,2026-05-26,,Planned,3,TB-2605-027,0
DLV-001340,UNT-00444,PRJ-001,CTR-003,2025-05-30,2025-06-02,Delayed,8,TB-2505-026,3
DLV-001341,UNT-06175,PRJ-003,CTR-004,2025-05-26,2025-05-31,Delayed,2,TB-2505-042,5
DLV-001342,UNT-02110,PRJ-001,CTR-004,2026-01-19,2026-01-30,Delayed,6,TB-2601-038,11
DLV-001343,UNT-01869,PRJ-001,CTR-006,2026-01-11,2026-01-27,Delayed,5,TB-2601-006,16
DLV-001344,UNT-00359,PRJ-001,CTR-006,2025-01-22,2025-01-24,Delayed,6,TB-2501-027,2
DLV-001345,UNT-00714,PRJ-001,CTR-006,2026-05-09,,Planned,12,TB-2605-020,0
DLV-001346,UNT-01870,PRJ-001,CTR-006,2025-12-30,2026-01-05,Delayed,2,TB-2512-043,6
DLV-001347,UNT-03718,PRJ-002,CTR-008,2025-08-22,2025-09-01,Delayed,4,TB-2508-044,10
DLV-001348,UNT-06174,PRJ-003,CTR-004,2026-08-31,2026-09-04,Delayed,5,TB-2608-019,4
DLV-001349,UNT-03508,PRJ-002,CTR-003,2026-05-03,2026-05-15,Delayed,1,TB-2605-036,12
DLV-001350,UNT-04463,PRJ-002,CTR-006,2025-02-21,2025-02-21,Delivered,8,TB-2502-019,0
DLV-001351,UNT-02790,PRJ-002,CTR-004,2026-01-28,2026-02-11,Delayed,13,TB-2601-011,14
DLV-001352,UNT-05492,PRJ-003,CTR-002,2026-07-01,2026-07-01,Delivered,2,TB-2607-003,0
DLV-001353,UNT-02117,PRJ-001,CTR-006,2025-06-01,,Planned,10,TB-2506-019,0
DLV-001354,UNT-04332,PRJ-002,CTR-001,2026-07-15,2026-07-20,Delayed,7,TB-2607-028,5
DLV-001355,UNT-04693,PRJ-002,CTR-008,2026-04-25,2026-05-12,Delayed,5,TB-2604-013,17
DLV-001356,UNT-05313,PRJ-003,CTR-002,2025-10-31,2025-11-08,Delayed,11,TB-2510-035,8
DLV-001357,UNT-03473,PRJ-002,CTR-006,2025-06-25,2025-07-05,Delayed,5,TB-2506-040,10
DLV-001358,UNT-05570,PRJ-003,CTR-008,2026-05-04,2026-05-06,Delayed,7,TB-2605-025,2
DLV-001359,UNT-06449,PRJ-003,CTR-006,2026-03-14,,Planned,18,TB-2603-038,0
DLV-001360,UNT-02370,PRJ-001,CTR-008,2025-02-10,2025-02-16,Delayed,12,TB-2502-024,6
DLV-001361,UNT-00679,PRJ-001,CTR-004,2025-07-31,2025-08-16,Delayed,6,TB-2507-043,16
DLV-001362,UNT-06168,PRJ-003,CTR-001,2026-02-28,2026-03-02,Delayed,8,TB-2602-031,2
DLV-001363,UNT-05700,PRJ-003,CTR-004,2025-07-15,2025-07-27,Delayed,9,TB-2507-002,12
DLV-001364,UNT-04473,PRJ-002,CTR-007,2025-08-01,2025-08-03,Delayed,4,TB-2508-033,2
DLV-001365,UNT-06438,PRJ-003,CTR-001,2026-07-26,2026-07-28,Delayed,8,TB-2607-034,2
DLV-001366,UNT-04821,PRJ-002,CTR-002,2025-04-22,,Planned,10,TB-2504-044,0
DLV-001367,UNT-01205,PRJ-001,CTR-007,2026-03-06,2026-03-09,Delayed,11,TB-2603-022,3
DLV-001368,UNT-00754,PRJ-001,CTR-006,2026-05-30,2026-06-07,Delayed,5,TB-2605-039,8
DLV-001369,UNT-04719,PRJ-002,CTR-007,2025-10-17,2025-11-03,Delayed,5,TB-2510-032,17
DLV-001370,UNT-04711,PRJ-002,CTR-001,2026-03-02,,Planned,12,TB-2603-036,0
DLV-001371,UNT-04926,PRJ-002,CTR-002,2025-05-22,2025-05-25,Delayed,9,TB-2505-014,3
DLV-001372,UNT-02808,PRJ-002,CTR-008,2026-03-17,2026-03-29,Delayed,9,TB-2603-012,12
DLV-001373,UNT-03820,PRJ-002,CTR-001,2026-02-27,2026-03-01,Delayed,12,TB-2602-035,2
DLV-001374,UNT-02546,PRJ-001,CTR-007,2025-10-21,2025-11-05,Delayed,4,TB-2510-042,15
DLV-001375,UNT-06208,PRJ-003,CTR-007,2025-05-22,2025-05-24,Delayed,8,TB-2505-017,2
DLV-001376,UNT-03698,PRJ-002,CTR-008,2025-03-30,2025-03-31,Delayed,5,TB-2503-035,1
DLV-001377,UNT-02448,PRJ-001,CTR-004,2026-01-09,2026-01-10,Delayed,6,TB-2601-009,1
DLV-001378,UNT-02581,PRJ-002,CTR-002,2025-06-15,2025-07-01,Delayed,6,TB-2506-002,16
DLV-001379,UNT-00822,PRJ-001,CTR-005,2025-11-29,2025-11-29,Delivered,6,TB-2511-004,0
DLV-001380,UNT-04074,PRJ-002,CTR-007,2025-08-30,2025-09-07,Delayed,11,TB-2508-033,8
DLV-001381,UNT-04439,PRJ-002,CTR-005,2025-07-22,2025-07-27,Delayed,12,TB-2507-013,5
DLV-001382,UNT-04200,PRJ-002,CTR-001,2025-03-01,,Planned,9,TB-2503-042,0
DLV-001383,UNT-01727,PRJ-001,CTR-007,2026-05-31,2026-06-12,Delayed,7,TB-2605-035,12
DLV-001384,UNT-02716,PRJ-002,CTR-004,2025-09-09,2025-09-23,Delayed,5,TB-2509-028,14
DLV-001385,UNT-00483,PRJ-001,CTR-004,2026-04-01,,Planned,8,TB-2604-036,0
DLV-001386,UNT-03630,PRJ-002,CTR-008,2025-12-14,2025-12-23,Delayed,5,TB-2512-033,9
DLV-001387,UNT-05448,PRJ-003,CTR-001,2025-12-16,,Planned,12,TB-2512-004,0
DLV-001388,UNT-02206,PRJ-001,CTR-005,2025-07-23,2025-08-05,Delayed,14,TB-2507-033,13
DLV-001389,UNT-01128,PRJ-001,CTR-002,2025-11-12,2025-11-12,Delivered,12,TB-2511-002,0
DLV-001390,UNT-00981,PRJ-001,CTR-006,2025-12-07,2025-12-07,Delivered,1,TB-2512-042,0
DLV-001391,UNT-03795,PRJ-002,CTR-004,2025-06-22,2025-06-28,Delayed,11,TB-2506-011,6
DLV-001392,UNT-01945,PRJ-001,CTR-005,2025-12-03,2025-12-05,Delayed,9,TB-2512-035,2
DLV-001393,UNT-00431,PRJ-001,CTR-002,2026-05-09,2026-05-09,Delivered,4,TB-2605-045,0
DLV-001394,UNT-01812,PRJ-001,CTR-008,2025-07-14,2025-07-28,Delayed,6,TB-2507-011,14
DLV-001395,UNT-05031,PRJ-003,CTR-003,2025-05-08,2025-05-09,Delayed,6,TB-2505-024,1
DLV-001396,UNT-02119,PRJ-001,CTR-005,2025-08-21,2025-09-06,Delayed,13,TB-2508-001,16
DLV-001397,UNT-03849,PRJ-002,CTR-005,2025-03-05,,Planned,9,TB-2503-024,0
DLV-001398,UNT-04231,PRJ-002,CTR-004,2026-06-19,2026-06-25,Delayed,6,TB-2606-021,6
DLV-001399,UNT-02069,PRJ-001,CTR-003,2026-05-11,2026-05-26,Delayed,1,TB-2605-025,15
DLV-001400,UNT-06380,PRJ-003,CTR-005,2025-12-05,,Planned,2,TB-2512-009,0
DLV-001401,UNT-00177,PRJ-001,CTR-001,2025-09-26,,Planned,10,TB-2509-044,0
DLV-001402,UNT-05855,PRJ-003,CTR-002,2025-08-22,,Planned,6,TB-2508-030,0
DLV-001403,UNT-03636,PRJ-002,CTR-001,2026-04-25,2026-05-11,Delayed,2,TB-2604-033,16
DLV-001404,UNT-01294,PRJ-001,CTR-008,2025-02-02,2025-02-06,Delayed,12,TB-2502-010,4
DLV-001405,UNT-06020,PRJ-003,CTR-002,2026-01-24,,Planned,11,TB-2601-039,0
DLV-001406,UNT-03050,PRJ-002,CTR-006,2026-02-08,,Planned,5,TB-2602-040,0
DLV-001407,UNT-04248,PRJ-002,CTR-008,2026-07-31,2026-08-01,Delayed,6,TB-2607-039,1
DLV-001408,UNT-05148,PRJ-003,CTR-006,2025-05-22,2025-05-22,Delivered,8,TB-2505-008,0
DLV-001409,UNT-05642,PRJ-003,CTR-007,2025-08-20,2025-08-21,Delayed,3,TB-2508-020,1
DLV-001410,UNT-02193,PRJ-001,CTR-001,2026-03-27,2026-04-02,Delayed,9,TB-2603-022,6
DLV-001411,UNT-00269,PRJ-001,CTR-001,2025-03-09,2025-03-18,Delayed,12,TB-2503-041,9
DLV-001412,UNT-01331,PRJ-001,CTR-005,2025-07-04,2025-07-20,Delayed,12,TB-2507-036,16
DLV-001413,UNT-01534,PRJ-001,CTR-002,2026-02-28,2026-03-11,Delayed,3,TB-2602-004,11
DLV-001414,UNT-06341,PRJ-003,CTR-003,2026-06-15,2026-06-19,Delayed,10,TB-2606-024,4
DLV-001415,UNT-03812,PRJ-002,CTR-001,2025-04-19,2025-04-20,Delayed,18,TB-2504-031,1
DLV-001416,UNT-02653,PRJ-002,CTR-007,2025-06-05,2025-06-21,Delayed,9,TB-2506-023,16
DLV-001417,UNT-04204,PRJ-002,CTR-006,2025-10-17,2025-11-01,Delayed,7,TB-2510-026,15
DLV-001418,UNT-03288,PRJ-002,CTR-002,2026-04-08,2026-04-21,Delayed,20,TB-2604-012,13
DLV-001419,UNT-04125,PRJ-002,CTR-004,2025-06-18,2025-06-19,Delayed,5,TB-2506-009,1
DLV-001420,UNT-00290,PRJ-001,CTR-002,2026-04-04,2026-04-04,Delivered,8,TB-2604-024,0
DLV-001421,UNT-04312,PRJ-002,CTR-001,2025-09-17,2025-10-02,Delayed,2,TB-2509-024,15
DLV-001422,UNT-04898,PRJ-002,CTR-004,2025-11-24,2025-11-30,Delayed,10,TB-2511-040,6
DLV-001423,UNT-00205,PRJ-001,CTR-007,2025-04-16,2025-04-16,Delivered,10,TB-2504-034,0
DLV-001424,UNT-02819,PRJ-002,CTR-008,2026-01-16,2026-01-30,Delayed,4,TB-2601-022,14
DLV-001425,UNT-04041,PRJ-002,CTR-008,2026-02-06,2026-02-15,Delayed,10,TB-2602-031,9
DLV-001426,UNT-02101,PRJ-001,CTR-001,2025-05-27,2025-06-14,Delayed,10,TB-2505-028,18
DLV-001427,UNT-04618,PRJ-002,CTR-001,2025-10-12,2025-10-12,Delivered,11,TB-2510-019,0
DLV-001428,UNT-04438,PRJ-002,CTR-008,2026-07-26,2026-08-06,Delayed,6,TB-2607-016,11
DLV-001429,UNT-05246,PRJ-003,CTR-001,2025-12-05,2025-12-05,Delivered,4,TB-2512-013,0
DLV-001430,UNT-05987,PRJ-003,CTR-005,2026-10-21,2026-10-23,Delayed,11,TB-2610-043,2
DLV-001431,UNT-03282,PRJ-002,CTR-008,2026-03-12,,Planned,5,TB-2603-023,0
DLV-001432,UNT-04978,PRJ-002,CTR-007,2025-10-24,2025-10-29,Delayed,7,TB-2510-018,5
DLV-001433,UNT-01659,PRJ-001,CTR-003,2025-12-27,2025-12-27,Delivered,1,TB-2512-033,0
DLV-001434,UNT-00803,PRJ-001,CTR-006,2025-06-22,2025-06-25,Delayed,10,TB-2506-017,3
DLV-001435,UNT-01671,PRJ-001,CTR-006,2024-12-20,2024-12-28,Delayed,3,TB-2412-036,8
DLV-001436,UNT-05982,PRJ-003,CTR-001,2026-02-11,2026-02-13,Delayed,10,TB-2602-023,2
DLV-001437,UNT-01376,PRJ-001,CTR-004,2025-04-06,2025-04-22,Delayed,7,TB-2504-030,16
DLV-001438,UNT-00718,PRJ-001,CTR-007,2025-08-28,2025-09-08,Delayed,7,TB-2508-016,11
DLV-001439,UNT-02178,PRJ-001,CTR-001,2026-04-18,,Planned,4,TB-2604-028,0
DLV-001440,UNT-06016,PRJ-003,CTR-005,2026-01-14,2026-01-30,Delayed,10,TB-2601-023,16
DLV-001441,UNT-04695,PRJ-002,CTR-008,2026-05-13,2026-05-13,Delivered,11,TB-2605-003,0
DLV-001442,UNT-05197,PRJ-003,CTR-005,2025-11-25,2025-11-30,Delayed,12,TB-2511-023,5
DLV-001443,UNT-01932,PRJ-001,CTR-005,2024-12-13,2024-12-29,Delayed,8,TB-2412-005,16
DLV-001444,UNT-04079,PRJ-002,CTR-005,2026-02-04,,Planned,4,TB-2602-009,0
DLV-001445,UNT-02185,PRJ-001,CTR-003,2025-05-22,2025-05-30,Delayed,4,TB-2505-024,8
DLV-001446,UNT-05157,PRJ-003,CTR-005,2025-09-23,2025-09-26,Delayed,8,TB-2509-018,3
DLV-001447,UNT-03616,PRJ-002,CTR-005,2025-12-20,2025-12-21,Delayed,1,TB-2512-021,1
DLV-001448,UNT-06384,PRJ-003,CTR-007,2026-02-09,,Planned,12,TB-2602-033,0
DLV-001449,UNT-05772,PRJ-003,CTR-004,2025-05-22,,Planned,13,TB-2505-016,0
DLV-001450,UNT-04904,PRJ-002,CTR-001,2026-03-29,2026-04-11,Delayed,5,TB-2603-026,13
DLV-001451,UNT-00615,PRJ-001,CTR-001,2025-04-15,2025-05-01,Delayed,6,TB-2504-010,16
DLV-001452,UNT-02722,PRJ-002,CTR-007,2026-06-30,2026-07-04,Delayed,6,TB-2606-013,4
DLV-001453,UNT-04002,PRJ-002,CTR-003,2025-07-24,2025-07-28,Delayed,2,TB-2507-024,4
DLV-001454,UNT-00366,PRJ-001,CTR-001,2025-08-29,2025-08-29,Delivered,9,TB-2508-016,0
DLV-001455,UNT-03752,PRJ-002,CTR-001,2026-02-04,,Planned,10,TB-2602-030,0
DLV-001456,UNT-04961,PRJ-002,CTR-006,2025-05-02,2025-05-15,Delayed,9,TB-2505-031,13
DLV-001457,UNT-00525,PRJ-001,CTR-006,2025-12-14,2025-12-18,Delayed,4,TB-2512-006,4
DLV-001458,UNT-00025,PRJ-001,CTR-007,2025-06-20,2025-06-23,Delayed,4,TB-2506-016,3
DLV-001459,UNT-05370,PRJ-003,CTR-007,2026-07-11,,Planned,13,TB-2607-009,0
DLV-001460,UNT-04168,PRJ-002,CTR-001,2025-07-08,,Planned,12,TB-2507-041,0
DLV-001461,UNT-02148,PRJ-001,CTR-006,2026-03-13,2026-03-22,Delayed,11,TB-2603-023,9
DLV-001462,UNT-01767,PRJ-001,CTR-008,2026-05-11,2026-05-19,Delayed,12,TB-2605-027,8
DLV-001463,UNT-04859,PRJ-002,CTR-003,2025-02-19,2025-03-04,Delayed,6,TB-2502-016,13
DLV-001464,UNT-00581,PRJ-001,CTR-007,2026-05-09,2026-05-23,Delayed,8,TB-2605-020,14
DLV-001465,UNT-05583,PRJ-003,CTR-001,2026-07-04,2026-07-07,Delayed,2,TB-2607-014,3
DLV-001466,UNT-01579,PRJ-001,CTR-004,2025-02-11,2025-03-01,Delayed,8,TB-2502-015,18
DLV-001467,UNT-05595,PRJ-003,CTR-001,2026-05-26,2026-06-08,Delayed,3,TB-2605-021,13
DLV-001468,UNT-02124,PRJ-001,CTR-004,2026-01-11,2026-01-11,Delivered,4,TB-2601-008,0
